,PM2.5(µg/m3),PM10_mask,Temp(C),WindDir,Wind Speed(km/h)
2017-11-28 20:00:00,21.1,1.0,28.2,70,24
2017-11-28 21:00:00,24.8,0.0,28.2,70,24
2017-11-28 22:00:00,21.7,1.0,27.0,60,30
2017-11-28 23:00:00,25.0,1.0,27.0,60,30
2017-11-29 00:00:00,28.0,1.0,27.0,60,30
2017-11-29 01:00:00,32.2,1.0,25.7,65,20
2017-11-29 02:00:00,24.7,1.0,25.7,65,20
2017-11-29 03:00:00,18.6,1.0,25.7,65,20
2017-11-29 04:00:00,24.9,1.0,24.8,50,19
2017-11-29 05:00:00,19.799999999999997,1.0,24.8,50,19
2017-11-29 06:00:00,14.7,1.0,24.8,50,19
2017-11-29 07:00:00,17.5,1.0,25.2,40,19
2017-11-29 08:00:00,20.5,1.0,25.2,40,19
2017-11-29 09:00:00,21.6,1.0,25.2,40,19
2017-11-29 10:00:00,18.2,1.0,28.5,70,22
2017-11-29 11:00:00,16.6,1.0,28.5,70,22
2017-11-29 12:00:00,14.1,1.0,28.5,70,22
2017-11-29 13:00:00,12.5,1.0,32.3,45,18
2017-11-29 14:00:00,14.7,1.0,32.3,45,18
2017-11-29 15:00:00,18.9,0.0,32.3,45,18
2017-11-29 16:00:00,20.2,1.0,31.7,60,18
2017-11-29 17:00:00,19.1,1.0,31.7,60,18
2017-11-29 18:00:00,18.2,1.0,31.7,60,18
2017-11-29 19:00:00,14.2,1.0,28.6,70,21
2017-11-29 20:00:00,19.9,1.0,28.6,70,21
2017-11-29 21:00:00,24.6,1.0,28.6,70,21
2017-11-29 22:00:00,27.1,1.0,27.5,60,30
2017-11-29 23:00:00,29.9,1.0,27.5,60,30
2017-11-30 00:00:00,30.6,1.0,27.5,60,30
2017-11-30 01:00:00,30.9,1.0,26.6,60,20
2017-11-30 02:00:00,27.7,1.0,26.6,60,20
2017-11-30 03:00:00,25.1,1.0,26.6,60,20
2017-11-30 04:00:00,23.2,1.0,25.7,55,23
2017-11-30 05:00:00,22.1,1.0,25.7,55,23
2017-11-30 06:00:00,17.0,1.0,25.7,55,23
2017-11-30 07:00:00,11.1,1.0,25.7,40,23
2017-11-30 08:00:00,13.3,1.0,25.7,40,23
2017-11-30 09:00:00,17.9,1.0,25.7,40,23
2017-11-30 10:00:00,24.9,1.0,29.2,50,27
2017-11-30 11:00:00,25.0,1.0,29.2,50,27
2017-11-30 12:00:00,26.1,1.0,29.2,50,27
2017-11-30 13:00:00,20.6,1.0,32.2,60,20
2017-11-30 14:00:00,17.8,1.0,32.2,60,20
2017-11-30 15:00:00,15.8,1.0,32.2,60,20
2017-11-30 16:00:00,16.9,1.0,31.7,65,24
2017-11-30 17:00:00,19.049999999999997,1.0,31.7,65,24
2017-11-30 18:00:00,21.2,1.0,31.7,65,24
2017-11-30 19:00:00,27.7,1.0,29.2,65,33
2017-11-30 20:00:00,21.6,0.0,29.2,65,33
2017-11-30 21:00:00,27.9,1.0,29.2,65,33
2017-11-30 22:00:00,28.3,1.0,28.1,60,44
2017-11-30 23:00:00,25.3,1.0,28.1,60,44
2017-12-01 00:00:00,33.7,1.0,28.1,60,44
2017-12-01 01:00:00,35.35,1.0,27.1,65,40
2017-12-01 02:00:00,37.0,1.0,27.1,65,40
2017-12-01 03:00:00,39.7,1.0,27.1,65,40
2017-12-01 04:00:00,38.3,1.0,26.2,60,37
2017-12-01 05:00:00,30.6,1.0,26.2,60,37
2017-12-01 06:00:00,27.3,1.0,26.2,60,37
2017-12-01 07:00:00,24.6,1.0,25.9,65,25
2017-12-01 08:00:00,23.8,1.0,25.9,65,25
2017-12-01 09:00:00,23.9,1.0,25.9,65,25
2017-12-01 10:00:00,33.2,1.0,28.2,70,24
2017-12-01 11:00:00,23.9,1.0,28.2,70,24
2017-12-01 12:00:00,13.9,1.0,28.2,70,24
2017-12-01 13:00:00,13.2,1.0,30.4,75,25
2017-12-01 14:00:00,14.5,1.0,30.4,75,25
2017-12-01 15:00:00,14.8,1.0,30.4,75,25
2017-12-01 16:00:00,13.0,1.0,30.6,70,24
2017-12-01 17:00:00,14.4,1.0,30.6,70,24
2017-12-01 18:00:00,18.2,1.0,30.6,70,24
2017-12-01 19:00:00,24.9,1.0,28.8,75,25
2017-12-01 20:00:00,28.5,1.0,28.8,75,25
2017-12-01 21:00:00,29.7,1.0,28.8,75,25
2017-12-01 22:00:00,28.2,1.0,27.9,70,39
2017-12-01 23:00:00,26.5,1.0,27.9,70,39
2017-12-02 00:00:00,25.3,1.0,27.9,70,39
2017-12-02 01:00:00,28.1,1.0,26.5,80,28
2017-12-02 02:00:00,27.5,1.0,26.5,80,28
2017-12-02 03:00:00,25.1,1.0,26.5,80,28
2017-12-02 04:00:00,21.3,1.0,25.4,85,23
2017-12-02 05:00:00,21.1,1.0,25.4,85,23
2017-12-02 06:00:00,20.0,1.0,25.4,85,23
2017-12-02 07:00:00,19.8,1.0,25.3,70,25
2017-12-02 08:00:00,21.2,1.0,25.3,70,25
2017-12-02 09:00:00,18.1,1.0,25.3,70,25
2017-12-02 10:00:00,14.2,1.0,28.1,60,25
2017-12-02 11:00:00,15.9,1.0,28.1,60,25
2017-12-02 12:00:00,17.1,1.0,28.1,60,25
2017-12-02 13:00:00,18.5,1.0,32.2,45,20
2017-12-02 14:00:00,19.6,1.0,32.2,45,20
2017-12-02 15:00:00,19.9,1.0,32.2,45,20
2017-12-02 16:00:00,21.7,1.0,32.0,55,18
2017-12-02 17:00:00,24.6,1.0,32.0,55,18
2017-12-02 18:00:00,22.0,1.0,32.0,55,18
2017-12-02 19:00:00,23.3,1.0,29.6,75,17
2017-12-02 20:00:00,27.2,1.0,29.6,75,17
2017-12-02 21:00:00,34.1,1.0,29.6,75,17
2017-12-02 22:00:00,29.2,1.0,28.4,65,21
2017-12-02 23:00:00,28.0,1.0,28.4,65,21
2017-12-03 00:00:00,30.9,1.0,28.4,65,21
2017-12-03 01:00:00,28.6,1.0,26.8,35,8
2017-12-03 02:00:00,27.0,1.0,26.8,35,8
2017-12-03 03:00:00,29.3,1.0,26.8,35,8
2017-12-03 04:00:00,29.2,1.0,25.6,65,16
2017-12-03 05:00:00,29.3,1.0,25.6,65,16
2017-12-03 06:00:00,23.4,1.0,25.6,65,16
2017-12-03 07:00:00,25.0,1.0,25.2,80,31
2017-12-03 08:00:00,27.1,1.0,25.2,80,31
2017-12-03 09:00:00,22.5,1.0,25.2,80,31
2017-12-03 10:00:00,24.6,1.0,28.6,75,34
2017-12-03 11:00:00,22.9,1.0,28.6,75,34
2017-12-03 12:00:00,20.8,1.0,28.6,75,34
2017-12-03 13:00:00,14.8,0.0,31.8,85,30
2017-12-03 14:00:00,12.3,0.0,31.8,85,30
2017-12-03 15:00:00,9.8,0.0,31.8,85,30
2017-12-03 16:00:00,13.3,0.0,32.5,65,19
2017-12-03 17:00:00,10.5,0.0,32.5,65,19
2017-12-03 18:00:00,13.1,0.0,32.5,65,19
2017-12-03 19:00:00,14.3,0.0,30.3,80,22
2017-12-03 20:00:00,13.8,0.0,30.3,80,22
2017-12-03 21:00:00,21.5,0.0,30.3,80,22
2017-12-03 22:00:00,26.1,0.0,29.2,80,26
2017-12-03 23:00:00,30.3,0.0,29.2,80,26
2017-12-04 00:00:00,32.7,0.0,29.2,80,26
2017-12-04 01:00:00,34.6,0.0,27.6,70,25
2017-12-04 02:00:00,36.6,0.0,27.6,70,25
2017-12-04 03:00:00,36.0,0.0,27.6,70,25
2017-12-04 04:00:00,28.5,0.0,26.3,65,25
2017-12-04 05:00:00,19.7,0.0,26.3,65,25
2017-12-04 06:00:00,14.0,0.0,26.3,65,25
2017-12-04 07:00:00,19.7,0.0,25.5,40,19
2017-12-04 08:00:00,23.7,1.0,25.5,40,19
2017-12-04 09:00:00,27.7,1.0,25.5,40,19
2017-12-04 10:00:00,25.3,1.0,29.0,55,24
2017-12-04 11:00:00,15.7,1.0,29.0,55,24
2017-12-04 12:00:00,14.8,1.0,29.0,55,24
2017-12-04 13:00:00,14.1,1.0,32.7,80,20
2017-12-04 14:00:00,13.5,1.0,32.7,80,20
2017-12-04 15:00:00,13.6,1.0,32.7,80,20
2017-12-04 16:00:00,12.6,1.0,32.7,60,17
2017-12-04 17:00:00,14.3,1.0,32.7,60,17
2017-12-04 18:00:00,16.8,1.0,32.7,60,17
2017-12-04 19:00:00,16.6,1.0,29.4,80,29
2017-12-04 20:00:00,24.2,1.0,29.4,80,29
2017-12-04 21:00:00,26.2,1.0,29.4,80,29
2017-12-04 22:00:00,18.8,1.0,28.5,75,44
2017-12-04 23:00:00,18.3,0.0,28.5,75,44
2017-12-05 00:00:00,18.5,0.0,28.5,75,44
2017-12-05 01:00:00,23.0,1.0,27.5,80,38
2017-12-05 02:00:00,21.35,1.0,27.5,80,38
2017-12-05 03:00:00,19.7,1.0,27.5,80,38
2017-12-05 04:00:00,18.049999999999997,1.0,26.7,95,35
2017-12-05 05:00:00,16.4,1.0,26.7,95,35
2017-12-05 06:00:00,16.7,1.0,26.7,95,35
2017-12-05 07:00:00,15.6,1.0,26.3,90,36
2017-12-05 08:00:00,17.4,1.0,26.3,90,36
2017-12-05 09:00:00,18.9,1.0,26.3,90,36
2017-12-05 10:00:00,15.1,1.0,26.5,85,39
2017-12-05 11:00:00,12.1,1.0,26.5,85,39
2017-12-05 12:00:00,11.7,1.0,26.5,85,39
2017-12-05 13:00:00,13.7,1.0,27.5,75,40
2017-12-05 14:00:00,17.0,1.0,27.5,75,40
2017-12-05 15:00:00,18.0,1.0,27.5,75,40
2017-12-05 16:00:00,16.9,1.0,28.1,80,42
2017-12-05 17:00:00,19.0,1.0,28.1,80,42
2017-12-05 18:00:00,16.3,0.0,28.1,80,42
2017-12-05 19:00:00,19.9,0.0,27.2,85,34
2017-12-05 20:00:00,27.7,0.5,27.2,85,34
2017-12-05 21:00:00,35.5,1.0,27.2,85,34
2017-12-05 22:00:00,35.3,1.0,26.6,90,28
2017-12-05 23:00:00,34.1,1.0,26.6,90,28
2017-12-06 00:00:00,30.4,1.0,26.6,90,28
2017-12-06 01:00:00,33.3,1.0,25.5,105,23
2017-12-06 02:00:00,36.6,1.0,25.5,105,23
2017-12-06 03:00:00,36.6,1.0,25.5,105,23
2017-12-06 04:00:00,41.5,1.0,24.7,120,26
2017-12-06 05:00:00,41.3,1.0,24.7,120,26
2017-12-06 06:00:00,34.1,1.0,24.7,120,26
2017-12-06 07:00:00,29.0,1.0,24.8,140,25
2017-12-06 08:00:00,29.8,1.0,24.8,140,25
2017-12-06 09:00:00,29.9,1.0,24.8,140,25
2017-12-06 10:00:00,20.9,1.0,28.1,135,21
2017-12-06 11:00:00,20.4,1.0,28.1,135,21
2017-12-06 12:00:00,18.9,1.0,28.1,135,21
2017-12-06 13:00:00,18.3,1.0,31.3,140,14
2017-12-06 14:00:00,22.4,1.0,31.3,140,14
2017-12-06 15:00:00,22.1,1.0,31.3,140,14
2017-12-06 16:00:00,24.5,1.0,31.7,105,11
2017-12-06 17:00:00,22.2,1.0,31.7,105,11
2017-12-06 18:00:00,26.9,1.0,31.7,105,11
2017-12-06 19:00:00,25.3,1.0,29.2,115,16
2017-12-06 20:00:00,38.0,1.0,29.2,115,16
2017-12-06 21:00:00,35.5,1.0,29.2,115,16
2017-12-06 22:00:00,24.2,1.0,28.0,110,16
2017-12-06 23:00:00,24.7,1.0,28.0,110,16
2017-12-07 00:00:00,29.2,1.0,28.0,110,16
2017-12-07 01:00:00,32.1,1.0,27.0,105,13
2017-12-07 02:00:00,34.0,1.0,27.0,105,13
2017-12-07 03:00:00,35.4,1.0,27.0,105,13
2017-12-07 04:00:00,35.9,1.0,26.2,100,16
2017-12-07 05:00:00,36.7,1.0,26.2,100,16
2017-12-07 06:00:00,34.3,1.0,26.2,100,16
2017-12-07 07:00:00,33.4,1.0,26.5,90,14
2017-12-07 08:00:00,33.7,1.0,26.5,90,14
2017-12-07 09:00:00,31.5,1.0,26.5,90,14
2017-12-07 10:00:00,30.1,1.0,29.8,95,15
2017-12-07 11:00:00,28.2,1.0,29.8,95,15
2017-12-07 12:00:00,28.1,1.0,29.8,95,15
2017-12-07 13:00:00,23.9,1.0,33.1,90,12
2017-12-07 14:00:00,26.9,1.0,33.1,90,12
2017-12-07 15:00:00,26.2,1.0,33.1,90,12
2017-12-07 16:00:00,22.7,1.0,33.1,80,11
2017-12-07 17:00:00,21.4,1.0,33.1,80,11
2017-12-07 18:00:00,27.7,1.0,33.1,80,11
2017-12-07 19:00:00,30.6,1.0,30.4,95,12
2017-12-07 20:00:00,29.3,1.0,30.4,95,12
2017-12-07 21:00:00,26.6,1.0,30.4,95,12
2017-12-07 22:00:00,32.5,1.0,29.2,85,13
2017-12-07 23:00:00,39.7,1.0,29.2,85,13
2017-12-08 00:00:00,52.0,1.0,29.2,85,13
2017-12-08 01:00:00,52.4,1.0,28.2,70,17
2017-12-08 02:00:00,54.2,1.0,28.2,70,17
2017-12-08 03:00:00,54.1,1.0,28.2,70,17
2017-12-08 04:00:00,59.4,0.0,27.4,70,23
2017-12-08 05:00:00,58.1,0.0,27.4,70,23
2017-12-08 06:00:00,47.6,0.0,27.4,70,23
2017-12-08 07:00:00,37.2,0.0,27.0,75,26
2017-12-08 08:00:00,41.4,1.0,27.0,75,26
2017-12-08 09:00:00,40.2,1.0,27.0,75,26
2017-12-08 10:00:00,29.9,1.0,30.3,75,26
2017-12-08 11:00:00,20.5,1.0,30.3,75,26
2017-12-08 12:00:00,17.8,1.0,30.3,75,26
2017-12-08 13:00:00,19.3,1.0,32.7,60,19
2017-12-08 14:00:00,23.8,1.0,32.7,60,19
2017-12-08 15:00:00,28.7,1.0,32.7,60,19
2017-12-08 16:00:00,31.5,1.0,32.3,60,21
2017-12-08 17:00:00,33.9,1.0,32.3,60,21
2017-12-08 18:00:00,39.0,1.0,32.3,60,21
2017-12-08 19:00:00,27.3,1.0,30.8,70,27
2017-12-08 20:00:00,25.6,1.0,30.8,70,27
2017-12-08 21:00:00,24.6,1.0,30.8,70,27
2017-12-08 22:00:00,27.9,1.0,29.8,85,32
2017-12-08 23:00:00,25.8,1.0,29.8,85,32
2017-12-09 00:00:00,25.4,1.0,29.8,85,32
2017-12-09 01:00:00,27.7,1.0,27.5,70,20
2017-12-09 02:00:00,18.8,0.0,27.5,70,20
2017-12-09 03:00:00,17.3,0.0,27.5,70,20
2017-12-09 04:00:00,20.8,0.0,26.0,60,21
2017-12-09 05:00:00,16.2,0.0,26.0,60,21
2017-12-09 06:00:00,21.7,1.0,26.0,60,21
2017-12-09 07:00:00,21.0,1.0,25.7,50,15
2017-12-09 08:00:00,25.3,1.0,25.7,50,15
2017-12-09 09:00:00,26.1,1.0,25.7,50,15
2017-12-09 10:00:00,18.2,1.0,28.0,60,15
2017-12-09 11:00:00,17.7,1.0,28.0,60,15
2017-12-09 12:00:00,18.6,1.0,28.0,60,15
2017-12-09 13:00:00,19.4,1.0,31.5,60,12
2017-12-09 14:00:00,22.0,0.0,31.5,60,12
2017-12-09 15:00:00,24.9,1.0,31.5,60,12
2017-12-09 16:00:00,17.7,1.0,31.4,50,11
2017-12-09 17:00:00,22.2,1.0,31.4,50,11
2017-12-09 18:00:00,25.7,1.0,31.4,50,11
2017-12-09 19:00:00,25.7,1.0,29.9,55,8
2017-12-09 20:00:00,31.9,0.0,29.9,55,8
2017-12-09 21:00:00,32.2,0.0,29.9,55,8
2017-12-09 22:00:00,33.3,0.0,28.6,70,6
2017-12-09 23:00:00,33.2,0.0,28.6,70,6
2017-12-10 00:00:00,35.7,0.0,28.6,70,6
2017-12-10 01:00:00,35.3,0.0,26.6,65,17
2017-12-10 02:00:00,36.3,0.0,26.6,65,17
2017-12-10 03:00:00,36.2,0.0,26.6,65,17
2017-12-10 04:00:00,36.3,0.0,25.8,65,17
2017-12-10 05:00:00,39.1,0.0,25.8,65,17
2017-12-10 06:00:00,38.99166666666667,0.0,25.8,65,17
2017-12-10 07:00:00,38.88333333333333,0.0,25.4,50,15
2017-12-10 08:00:00,38.775,0.0,25.4,50,15
2017-12-10 09:00:00,38.666666666666664,0.0,25.4,50,15
2017-12-10 10:00:00,38.55833333333333,0.0,28.4,40,16
2017-12-10 11:00:00,38.45,0.0,28.4,40,16
2017-12-10 12:00:00,38.34166666666667,0.0,28.4,40,16
2017-12-10 13:00:00,38.233333333333334,0.0,31.7,35,14
2017-12-10 14:00:00,38.125,0.0,31.7,35,14
2017-12-10 15:00:00,38.016666666666666,0.0,31.7,35,14
2017-12-10 16:00:00,37.90833333333333,0.0,32.0,10,11
2017-12-10 17:00:00,37.8,0.0,32.0,10,11
2017-12-10 18:00:00,39.3,0.0,32.0,10,11
2017-12-10 19:00:00,41.7,0.5,29.7,40,10
2017-12-10 20:00:00,44.1,1.0,29.7,40,10
2017-12-10 21:00:00,32.3,1.0,29.7,40,10
2017-12-10 22:00:00,47.3,1.0,28.7,65,11
2017-12-10 23:00:00,60.7,1.0,28.7,65,11
2017-12-11 00:00:00,68.7,0.0,28.7,65,11
2017-12-11 01:00:00,66.6,0.0,27.5,40,12
2017-12-11 02:00:00,70.2,0.0,27.5,40,12
2017-12-11 03:00:00,80.3,0.0,27.5,40,12
2017-12-11 04:00:00,80.9,0.0,26.5,30,17
2017-12-11 05:00:00,81.7,0.0,26.5,30,17
2017-12-11 06:00:00,68.5,1.0,26.5,30,17
2017-12-11 07:00:00,55.2,1.0,26.6,35,36
2017-12-11 08:00:00,64.6,1.0,26.6,35,36
2017-12-11 09:00:00,59.9,1.0,26.6,35,36
2017-12-11 10:00:00,65.0,1.0,30.0,55,25
2017-12-11 11:00:00,58.5,1.0,30.0,55,25
2017-12-11 12:00:00,54.0,1.0,30.0,55,25
2017-12-11 13:00:00,48.6,1.0,33.0,70,10
2017-12-11 14:00:00,36.6,1.0,33.0,70,10
2017-12-11 15:00:00,25.3,0.0,33.0,70,10
2017-12-11 16:00:00,30.2,0.0,32.9,50,7
2017-12-11 17:00:00,37.4,0.0,32.9,50,7
2017-12-11 18:00:00,42.4,0.0,32.9,50,7
2017-12-11 19:00:00,48.4,1.0,30.5,45,9
2017-12-11 20:00:00,50.8,1.0,30.5,45,9
2017-12-11 21:00:00,60.9,1.0,30.5,45,9
2017-12-11 22:00:00,65.5,1.0,29.4,75,10
2017-12-11 23:00:00,68.2,1.0,29.4,75,10
2017-12-12 00:00:00,54.2,1.0,29.4,75,10
2017-12-12 01:00:00,51.3,1.0,28.4,70,6
2017-12-12 02:00:00,48.7,0.0,28.4,70,6
2017-12-12 03:00:00,48.8,0.0,28.4,70,6
2017-12-12 04:00:00,45.7,0.0,27.5,45,3
2017-12-12 05:00:00,50.1,0.0,27.5,45,3
2017-12-12 06:00:00,44.6,0.0,27.5,45,3
2017-12-12 07:00:00,43.5,0.0,27.7,50,5
2017-12-12 08:00:00,46.2,1.0,27.7,50,5
2017-12-12 09:00:00,46.3,1.0,27.7,50,5
2017-12-12 10:00:00,40.8,1.0,30.4,60,4
2017-12-12 11:00:00,29.8,1.0,30.4,60,4
2017-12-12 12:00:00,31.0,1.0,30.4,60,4
2017-12-12 13:00:00,33.4,1.0,32.1,330,1
2017-12-12 14:00:00,28.3,1.0,32.1,330,1
2017-12-12 15:00:00,31.7,1.0,32.1,330,1
2017-12-12 16:00:00,27.9,1.0,31.4,320,3
2017-12-12 17:00:00,29.3,1.0,31.4,320,3
2017-12-12 18:00:00,31.9,1.0,31.4,320,3
2017-12-12 19:00:00,34.5,1.0,30.1,295,3
2017-12-12 20:00:00,41.1,1.0,30.1,295,3
2017-12-12 21:00:00,46.5,1.0,30.1,295,3
2017-12-12 22:00:00,47.7,1.0,28.9,300,8
2017-12-12 23:00:00,42.6,1.0,28.9,300,8
2017-12-13 00:00:00,40.5,1.0,28.9,300,8
2017-12-13 01:00:00,33.0,1.0,27.7,290,7
2017-12-13 02:00:00,31.6,1.0,27.7,290,7
2017-12-13 03:00:00,31.7,1.0,27.7,290,7
2017-12-13 04:00:00,30.6,1.0,27.3,280,6
2017-12-13 05:00:00,30.7,0.0,27.3,280,6
2017-12-13 06:00:00,30.6,0.0,27.3,280,6
2017-12-13 07:00:00,28.0,0.0,27.3,290,4
2017-12-13 08:00:00,29.7,1.0,27.3,290,4
2017-12-13 09:00:00,32.8,1.0,27.3,290,4
2017-12-13 10:00:00,27.9,1.0,30.3,255,3
2017-12-13 11:00:00,26.7,1.0,30.3,255,3
2017-12-13 12:00:00,23.1,1.0,30.3,255,3
2017-12-13 13:00:00,28.7,1.0,32.7,260,5
2017-12-13 14:00:00,25.1,1.0,32.7,260,5
2017-12-13 15:00:00,27.8,1.0,32.7,260,5
2017-12-13 16:00:00,31.9,1.0,32.2,300,7
2017-12-13 17:00:00,34.1,1.0,32.2,300,7
2017-12-13 18:00:00,42.900000000000006,1.0,32.2,300,7
2017-12-13 19:00:00,51.7,1.0,30.3,325,7
2017-12-13 20:00:00,37.8,1.0,30.3,325,7
2017-12-13 21:00:00,37.1,1.0,30.3,325,7
2017-12-13 22:00:00,46.9,1.0,29.1,340,10
2017-12-13 23:00:00,43.4,1.0,29.1,340,10
2017-12-14 00:00:00,41.5,1.0,29.1,340,10
2017-12-14 01:00:00,37.2,1.0,28.2,350,11
2017-12-14 02:00:00,18.3,0.0,28.2,350,11
2017-12-14 03:00:00,23.6,0.0,28.2,350,11
2017-12-14 04:00:00,30.3,0.0,27.4,25,10
2017-12-14 05:00:00,24.6,1.0,27.4,25,10
2017-12-14 06:00:00,25.3,1.0,27.4,25,10
2017-12-14 07:00:00,24.3,1.0,27.1,25,4
2017-12-14 08:00:00,33.7,1.0,27.1,25,4
2017-12-14 09:00:00,30.5,1.0,27.1,25,4
2017-12-14 10:00:00,26.4,1.0,30.3,35,5
2017-12-14 11:00:00,17.6,1.0,30.3,35,5
2017-12-14 12:00:00,24.0,1.0,30.3,35,5
2017-12-14 13:00:00,23.0,1.0,32.8,340,7
2017-12-14 14:00:00,21.0,1.0,32.8,340,7
2017-12-14 15:00:00,22.6,1.0,32.8,340,7
2017-12-14 16:00:00,28.8,1.0,32.6,335,12
2017-12-14 17:00:00,25.2,1.0,32.6,335,12
2017-12-14 18:00:00,21.1,1.0,32.6,335,12
2017-12-14 19:00:00,22.4,1.0,30.6,0,8
2017-12-14 20:00:00,36.6,1.0,30.6,0,8
2017-12-14 21:00:00,52.1,1.0,30.6,0,8
2017-12-14 22:00:00,46.9,1.0,29.8,20,9
2017-12-14 23:00:00,49.2,1.0,29.8,20,9
2017-12-15 00:00:00,47.7,1.0,29.8,20,9
2017-12-15 01:00:00,46.3,1.0,28.5,35,13
2017-12-15 02:00:00,38.6,1.0,28.5,35,13
2017-12-15 03:00:00,26.0,1.0,28.5,35,13
2017-12-15 04:00:00,26.3,1.0,27.5,50,15
2017-12-15 05:00:00,28.5,1.0,27.5,50,15
2017-12-15 06:00:00,27.9,1.0,27.5,50,15
2017-12-15 07:00:00,29.8,1.0,27.2,35,11
2017-12-15 08:00:00,30.1,1.0,27.2,35,11
2017-12-15 09:00:00,30.0,1.0,27.2,35,11
2017-12-15 10:00:00,36.6,1.0,30.5,45,15
2017-12-15 11:00:00,25.6,1.0,30.5,45,15
2017-12-15 12:00:00,26.5,1.0,30.5,45,15
2017-12-15 13:00:00,36.5,1.0,33.7,30,12
2017-12-15 14:00:00,35.5,1.0,33.7,30,12
2017-12-15 15:00:00,40.1,1.0,33.7,30,12
2017-12-15 16:00:00,40.4,1.0,33.7,25,15
2017-12-15 17:00:00,40.5,1.0,33.7,25,15
2017-12-15 18:00:00,35.0,1.0,33.7,25,15
2017-12-15 19:00:00,41.8,1.0,31.0,55,17
2017-12-15 20:00:00,43.3,1.0,31.0,55,17
2017-12-15 21:00:00,53.5,1.0,31.0,55,17
2017-12-15 22:00:00,62.4,0.0,29.9,60,21
2017-12-15 23:00:00,60.5,0.0,29.9,60,21
2017-12-16 00:00:00,57.0,0.0,29.9,60,21
2017-12-16 01:00:00,51.9,0.0,29.4,70,31
2017-12-16 02:00:00,53.0,0.0,29.4,70,31
2017-12-16 03:00:00,51.4,0.0,29.4,70,31
2017-12-16 04:00:00,51.8,0.0,28.2,75,33
2017-12-16 05:00:00,53.0,0.0,28.2,75,33
2017-12-16 06:00:00,47.8,1.0,28.2,75,33
2017-12-16 07:00:00,48.6,1.0,27.3,70,26
2017-12-16 08:00:00,45.0,1.0,27.3,70,26
2017-12-16 09:00:00,38.6,1.0,27.3,70,26
2017-12-16 10:00:00,40.1,0.0,29.8,55,27
2017-12-16 11:00:00,35.2,1.0,29.8,55,27
2017-12-16 12:00:00,35.2,1.0,29.8,55,27
2017-12-16 13:00:00,34.6,1.0,33.2,45,25
2017-12-16 14:00:00,34.6,1.0,33.2,45,25
2017-12-16 15:00:00,32.98888888888889,0.8888888888888888,33.2,45,25
2017-12-16 16:00:00,31.37777777777778,0.7777777777777778,33.3,55,26
2017-12-16 17:00:00,29.766666666666666,0.6666666666666667,33.3,55,26
2017-12-16 18:00:00,28.15555555555556,0.5555555555555556,33.3,55,26
2017-12-16 19:00:00,26.544444444444444,0.4444444444444444,31.2,70,25
2017-12-16 20:00:00,24.933333333333334,0.33333333333333337,31.2,70,25
2017-12-16 21:00:00,23.322222222222223,0.22222222222222232,31.2,70,25
2017-12-16 22:00:00,21.711111111111112,0.11111111111111116,29.1,80,32
2017-12-16 23:00:00,20.1,0.0,29.1,80,32
2017-12-17 00:00:00,27.3,1.0,29.1,80,32
2017-12-17 01:00:00,31.9,1.0,26.7,80,21
2017-12-17 02:00:00,24.9,1.0,26.7,80,21
2017-12-17 03:00:00,17.9,1.0,26.7,80,21
2017-12-17 04:00:00,15.5,0.5,25.0,85,19
2017-12-17 05:00:00,13.1,0.0,25.0,85,19
2017-12-17 06:00:00,13.9,0.0,25.0,85,19
2017-12-17 07:00:00,12.9,1.0,25.0,85,23
2017-12-17 08:00:00,11.9,1.0,25.0,85,23
2017-12-17 09:00:00,13.6,1.0,25.0,85,23
2017-12-17 10:00:00,12.2,1.0,27.3,85,34
2017-12-17 11:00:00,8.6,1.0,27.3,85,34
2017-12-17 12:00:00,12.4,1.0,27.3,85,34
